id;conversation_id;created_at;date;time;timezone;user_id;username;name;place;tweet;language;mentions;urls;photos;replies_count;retweets_count;likes_count;hashtags;cashtags;link;retweet;quote_url;video;thumbnail;near;geo;source;user_rt_id;user_rt;retweet_id;reply_to;retweet_date;translate;trans_src;trans_dest
1391990175476031488;1391990175476031488;2021-05-11 12:34:54 SE Asia Standard Time;2021-05-11;12:34:54;700;1880780406;bandung_dinkes;Dinas Kesehatan;;"Kepala @Bandung_Dinkes @ahyaniR13 meninjau pelaksanaan Vaksinasi Massal Covid-19 bagi 1.000 sasaran ASN, Non-ASN, &amp; Pelayan Publik di lingkungan Kota Bandung, Selasa (08/05/2021) di Polda Jabar. @halo_bandung @humaspoldajbr @PRFMnews @SonataFM @infobdg  https://t.co/hVM45gNwKz";in;[{'screen_name': 'bandung_dinkes', 'name': 'dinas kesehatan', 'id': '1880780406'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung i #tidakmudiktidakpiknik', 'id': '1933882213'}, {'screen_name': 'humaspoldajbr', 'name': 'humas polda jabar', 'id': '218742561'}, {'screen_name': 'prfmnews', 'name': 'radio prfm 107,5 news channel', 'id': '150589950'}, {'screen_name': 'sonatafm', 'name': 'radiosonata 94 fm', 'id': '2227792021'}, {'screen_name': 'infobdg', 'name': 'bandung ᮘᮔ᮪ᮓᮥᮀ', 'id': '101494663'}];[];['https://pbs.twimg.com/media/E1FW_Z9VcAAdncU.jpg', 'https://pbs.twimg.com/media/E1FXFbiVEAAiaB3.jpg', 'https://pbs.twimg.com/media/E1FXKbWVcAIKYB4.jpg', 'https://pbs.twimg.com/media/E1FXMr7VgAEnocg.jpg'];0;1;2;[];[];https://twitter.com/Bandung_Dinkes/status/1391990175476031488;False;;1;https://pbs.twimg.com/media/E1FW_Z9VcAAdncU.jpg;;;;;;;[];;;;
1391269895279575046;1391269895279575040;2021-05-09 12:52:46 SE Asia Standard Time;2021-05-09;12:52:46;700;1880780406;bandung_dinkes;Dinas Kesehatan;;Dokumentasi Kepala @Bandung_Dinkes @ahyaniR13  meninjau pelaksanaan Vaksinasi Massal Covid-19 bagi 1.323 sasaran yang terdiri atas lansia dan pengemudi taksi Blue Bird, Sabtu (08/05/2021). Vaksinasi tersebut dilakukan secara drive thru. @halo_bandung @DiskominfoBdg  https://t.co/0GPlkylNl5;in;[{'screen_name': 'bandung_dinkes', 'name': 'dinas kesehatan', 'id': '1880780406'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung i #tidakmudiktidakpiknik', 'id': '1933882213'}, {'screen_name': 'diskominfobdg', 'name': 'diskominfo kota bdg', 'id': '823828956117757953'}];[];['https://pbs.twimg.com/media/E07IB6DUYAAHr0D.jpg', 'https://pbs.twimg.com/media/E07IFxTUcAAUaY_.jpg', 'https://pbs.twimg.com/media/E07IJgDVgAAAHq1.jpg'];1;0;2;[];[];https://twitter.com/Bandung_Dinkes/status/1391269895279575046;False;;1;https://pbs.twimg.com/media/E07IB6DUYAAHr0D.jpg;;;;;;;[];;;;
1390934435416088579;1390934435416088576;2021-05-08 14:39:46 SE Asia Standard Time;2021-05-08;14:39:46;700;1880780406;bandung_dinkes;Dinas Kesehatan;;@Bandung_Dinkes berkolaborasi dgn @ShopeeID melaksanakan Vaksinasi Covid-19 Massal Dosis Ke-2 hari ke-6 bagi 1.500 pelayan publik, Sabtu (08/05/2021) di Kiara Artha Park. Kepala @Bandung_Dinkes @ahyaniR13  meninjau langsung kegiatan tsb. @halo_bandung @SonataFM  https://t.co/3Q7vqX0KP9;in;[{'screen_name': 'shopeeid', 'name': 'shopee indonesia', 'id': '2983890506'}, {'screen_name': 'bandung_dinkes', 'name': 'dinas kesehatan', 'id': '1880780406'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung i #tidakmudiktidakpiknik', 'id': '1933882213'}, {'screen_name': 'sonatafm', 'name': 'radiosonata 94 fm', 'id': '2227792021'}];[];['https://pbs.twimg.com/media/E02WDBXVkAYfh7t.jpg', 'https://pbs.twimg.com/media/E02WG4sVUAMUaTh.jpg', 'https://pbs.twimg.com/media/E02WJ-aUcAEKmpj.jpg', 'https://pbs.twimg.com/media/E02WNO3UcAE1AnU.jpg'];0;0;0;[];[];https://twitter.com/Bandung_Dinkes/status/1390934435416088579;False;;1;https://pbs.twimg.com/media/E02WDBXVkAYfh7t.jpg;;;;;;;[];;;;
1390573320647495680;1390573320647495680;2021-05-07 14:44:49 SE Asia Standard Time;2021-05-07;14:44:49;700;1880780406;bandung_dinkes;Dinas Kesehatan;;@Bandung_Dinkes berkolaborasi dengan @ShopeeID  melaksanakan Vaksinasi Covid-19 Massal Dosis Ke-2 hari ke-5 bagi 1.000 pelayan publik, Jumat (07/05/2021) di Kiara Artha Park. @ahyaniR13 @halo_bandung @DiskominfoBdg @PRFMnews @infobdg @sonata  https://t.co/MsC5TXcISm;in;[{'screen_name': 'shopeeid', 'name': 'shopee indonesia', 'id': '2983890506'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung i #tidakmudiktidakpiknik', 'id': '1933882213'}, {'screen_name': 'diskominfobdg', 'name': 'diskominfo kota bdg', 'id': '823828956117757953'}, {'screen_name': 'prfmnews', 'name': 'radio prfm 107,5 news channel', 'id': '150589950'}, {'screen_name': 'infobdg', 'name': 'bandung ᮘᮔ᮪ᮓᮥᮀ', 'id': '101494663'}, {'screen_name': 'sonata', 'name': 'wong', 'id': '4972041'}];[];['https://pbs.twimg.com/media/E0xOBJrVIAIL9WG.jpg', 'https://pbs.twimg.com/media/E0xOMmgUYAAootR.jpg', 'https://pbs.twimg.com/media/E0xOWCoUcAEFY7V.jpg', 'https://pbs.twimg.com/media/E0xOahXUYAIe9v4.jpg'];0;1;0;[];[];https://twitter.com/Bandung_Dinkes/status/1390573320647495680;False;;1;https://pbs.twimg.com/media/E0xOBJrVIAIL9WG.jpg;;;;;;;[];;;;
1390201494104723462;1390201494104723456;2021-05-06 14:07:19 SE Asia Standard Time;2021-05-06;14:07:19;700;1880780406;bandung_dinkes;Dinas Kesehatan;;@Bandung_Dinkes berkolaborasi dengan @ShopeeID melaksanakan Vaksinasi Covid-19 Massal Dosis Ke-2 hari ke-4 bagi 1.000 pelayan publik, Kamis (06/05/2021) di Kiara Artha Park. @ahyaniR13 @halo_bandung @PRFMnews @infobdg @SonataFM  https://t.co/b4Gk509pTx;in;[{'screen_name': 'shopeeid', 'name': 'shopee indonesia', 'id': '2983890506'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung i #tidakmudiktidakpiknik', 'id': '1933882213'}, {'screen_name': 'prfmnews', 'name': 'radio prfm 107,5 news channel', 'id': '150589950'}, {'screen_name': 'infobdg', 'name': 'bandung ᮘᮔ᮪ᮓᮥᮀ', 'id': '101494663'}, {'screen_name': 'sonatafm', 'name': 'radiosonata 94 fm', 'id': '2227792021'}];[];['https://pbs.twimg.com/media/E0ryl2kUUAAz6wR.jpg', 'https://pbs.twimg.com/media/E0rzK7wUUAQVOS-.jpg', 'https://pbs.twimg.com/media/E0r8dxXVoAE2GRu.jpg', 'https://pbs.twimg.com/media/E0r8gqsVgAE-W64.jpg'];0;1;0;[];[];https://twitter.com/Bandung_Dinkes/status/1390201494104723462;False;;1;https://pbs.twimg.com/media/E0ryl2kUUAAz6wR.jpg;;;;;;;[];;;;
1389850008103518209;1389850008103518208;2021-05-05 14:50:38 SE Asia Standard Time;2021-05-05;14:50:38;700;1880780406;bandung_dinkes;Dinas Kesehatan;;@Bandung_Dinkes berkolaborasi dengan @ShopeeID melaksanakan Vaksinasi Covid-19 Massal Dosis Ke-2 bagi 1.000 pelayan publik, Rabu (05/05/2021). Vaksinasi tsb dilaksanakan selama 6 hari dari 3-8 Mei 2021 di Kiara Artha Park. @ahyaniR13 @halo_bandung @infobdg @PRFMnews @SonataFM  https://t.co/mRilvXQry0;in;[{'screen_name': 'shopeeid', 'name': 'shopee indonesia', 'id': '2983890506'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung', 'id': '1933882213'}, {'screen_name': 'infobdg', 'name': 'bandung ᮘᮔ᮪ᮓᮥᮀ', 'id': '101494663'}, {'screen_name': 'prfmnews', 'name': 'radio prfm 107,5 news channel', 'id': '150589950'}, {'screen_name': 'sonatafm', 'name': 'radiosonata 94 fm', 'id': '2227792021'}];[];['https://pbs.twimg.com/media/E0m72yYVkAA2bGW.jpg', 'https://pbs.twimg.com/media/E0m78yNUYAABLGd.jpg', 'https://pbs.twimg.com/media/E0m8C_pUcAcm_S9.jpg', 'https://pbs.twimg.com/media/E0m8I9lVcAEk3xO.jpg'];0;1;2;[];[];https://twitter.com/Bandung_Dinkes/status/1389850008103518209;False;;1;https://pbs.twimg.com/media/E0m72yYVkAA2bGW.jpg;;;;;;;[];;;;
1389825937198309377;1389825937198309376;2021-05-05 13:14:59 SE Asia Standard Time;2021-05-05;13:14:59;700;1880780406;bandung_dinkes;Dinas Kesehatan;;@Bandung_Dinkes bekerja sama dengan @DisbudparBdg melakukan Vaksinasi Massal Dosis ke-1 Hari ke-2 bagi 1.520 Pelayan Pariwisata, Rabu (05/05/2021) di @TRANSluxuryHTL . @ahyaniR13 @halo_bandung @PRFMnews @infobdg @SonataFM  https://t.co/86FMNHaUjv;in;[{'screen_name': 'disbudparbdg', 'name': 'dinas kebudayaan dan pariwisata kota bandung', 'id': '1235137281595305986'}, {'screen_name': 'transluxuryhtl', 'name': 'trans luxury hotel', 'id': '500609503'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung i #tidakmudiktidakpiknik', 'id': '1933882213'}, {'screen_name': 'prfmnews', 'name': 'radio prfm 107,5 news channel', 'id': '150589950'}, {'screen_name': 'infobdg', 'name': 'bandung ᮘᮔ᮪ᮓᮥᮀ', 'id': '101494663'}, {'screen_name': 'sonatafm', 'name': 'radiosonata 94 fm', 'id': '2227792021'}];[];['https://pbs.twimg.com/media/E0mmKf5VcAIZfL6.jpg', 'https://pbs.twimg.com/media/E0mmOeuVIAUfh_8.jpg', 'https://pbs.twimg.com/media/E0mmdpVVUAA8oHd.jpg', 'https://pbs.twimg.com/media/E0mmgo8UYAAFdIA.jpg'];0;1;1;[];[];https://twitter.com/Bandung_Dinkes/status/1389825937198309377;False;;1;https://pbs.twimg.com/media/E0mmKf5VcAIZfL6.jpg;;;;;;;[];;;;
1389464840780009477;1389464840780009472;2021-05-04 13:20:07 SE Asia Standard Time;2021-05-04;13:20:07;700;1880780406;bandung_dinkes;Dinas Kesehatan;;@Bandung_Dinkes bekerja sama dgn @DisbudparBdg melakukan Vaksinasi Massal Dosis ke-1 bagi 1.500 Pelayan Pariwisata, Selasa (04/05) di @TRANSluxuryHTL . Kegiatan tsb di hadiri Wakil Wali Kota Bandung, @kangyanamulyana  Ketua @PKK_KotaBDG @siti_odedMD  @ahyaniR13 @PRFMnews @infobdg  https://t.co/JIZJrz77Xm;in;[{'screen_name': 'disbudparbdg', 'name': 'dinas kebudayaan dan pariwisata kota bandung', 'id': '1235137281595305986'}, {'screen_name': 'transluxuryhtl', 'name': 'trans luxury hotel', 'id': '500609503'}, {'screen_name': 'kangyanamulyana', 'name': 'yana mulyana', 'id': '958158976260046848'}, {'screen_name': 'pkk_kotabdg', 'name': 'pkk kota bandung', 'id': '2203427683'}, {'screen_name': 'siti_odedmd', 'name': 'siti muntamah oded', 'id': '981296772'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'prfmnews', 'name': 'radio prfm 107,5 news channel', 'id': '150589950'}, {'screen_name': 'infobdg', 'name': 'bandung ᮘᮔ᮪ᮓᮥᮀ', 'id': '101494663'}];[];['https://pbs.twimg.com/media/E0hdyFlVcAUEXd0.jpg', 'https://pbs.twimg.com/media/E0hd1tkVoAEd6k2.jpg', 'https://pbs.twimg.com/media/E0hd6SiVcAAdRWD.jpg', 'https://pbs.twimg.com/media/E0hd-eUUcAEHEEC.jpg'];1;0;1;[];[];https://twitter.com/Bandung_Dinkes/status/1389464840780009477;False;;1;https://pbs.twimg.com/media/E0hdyFlVcAUEXd0.jpg;;;;;;;[];;;;
1387729783379808257;1387729783379808256;2021-04-29 18:25:37 SE Asia Standard Time;2021-04-29;18:25:37;700;1880780406;bandung_dinkes;Dinas Kesehatan;;"@Bandung_Dinkes bekerja sama dgn @disdagin_bdg &amp; APPBI Jabar melakukan Vaksinasi Covid Massal 1.000 Dosis ke-2 bagi pegawai mall seluruh Kota Bandung, Kamis (29/04/2021) di @AryadutaHotels @ahyaniR13 @halo_bandung @DiskominfoBdg @PRFMnews @infobdg  https://t.co/KS6ApkNDgq";in;[{'screen_name': 'disdagin_bdg', 'name': 'disdagin bandung | #bandungnuurang209', 'id': '1874312300'}, {'screen_name': 'aryadutahotels', 'name': 'aryaduta hotels', 'id': '2854100263'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung', 'id': '1933882213'}, {'screen_name': 'diskominfobdg', 'name': 'diskominfo kota bdg', 'id': '823828956117757953'}, {'screen_name': 'prfmnews', 'name': 'radio prfm 107,5 news channel', 'id': '150589950'}, {'screen_name': 'infobdg', 'name': 'bandung ᮘᮔ᮪ᮓᮥᮀ', 'id': '101494663'}];[];['https://pbs.twimg.com/media/E0I0G2hVUAUM-cR.jpg', 'https://pbs.twimg.com/media/E0I0O83VkAEM2F6.jpg', 'https://pbs.twimg.com/media/E0I0SSnVkAEq4Fd.jpg', 'https://pbs.twimg.com/media/E0I0X4ZVIAMdcqf.jpg'];2;0;4;[];[];https://twitter.com/Bandung_Dinkes/status/1387729783379808257;False;;1;https://pbs.twimg.com/media/E0I0G2hVUAUM-cR.jpg;;;;;;;[];;;;
1387328095129006082;1387328095129006080;2021-04-28 15:49:27 SE Asia Standard Time;2021-04-28;15:49:27;700;1880780406;bandung_dinkes;Dinas Kesehatan;;@Bandung_Dinkes bekerja sama dengan @disdagin_bdg APPBI Jabar melakukan Vaksinasi Covid-19 Dosis ke-2 Massal bagi 931 pegawai mall seluruh Kota Bandung, Rabu (28/04/2021) di Hotel Aryaduta. @ahyaniR13 @halo_bandung @PRFMnews @infobdg @SonataFM  https://t.co/NX39nyODAa;in;[{'screen_name': 'disdagin_bdg', 'name': 'disdagin bandung | #bandungnuurang209', 'id': '1874312300'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung i #tidakmudiktidakpiknik', 'id': '1933882213'}, {'screen_name': 'prfmnews', 'name': 'radio prfm 107,5 news channel', 'id': '150589950'}, {'screen_name': 'infobdg', 'name': 'bandung ᮘᮔ᮪ᮓᮥᮀ', 'id': '101494663'}, {'screen_name': 'sonatafm', 'name': 'radiosonata 94 fm', 'id': '2227792021'}];[];['https://pbs.twimg.com/media/E0DHDIOVIAE7G9f.jpg', 'https://pbs.twimg.com/media/E0DHMTXVUAI-O5m.jpg', 'https://pbs.twimg.com/media/E0DHO4ZVgAMUZil.jpg', 'https://pbs.twimg.com/media/E0DHRC3VUAMKCAQ.jpg'];2;1;2;[];[];https://twitter.com/Bandung_Dinkes/status/1387328095129006082;False;;1;https://pbs.twimg.com/media/E0DHDIOVIAE7G9f.jpg;;;;;;;[];;;;
1386998399648485384;1386998399648485376;2021-04-27 17:59:22 SE Asia Standard Time;2021-04-27;17:59:22;700;1880780406;bandung_dinkes;Dinas Kesehatan;;@Bandung_Dinkes bekerja sama dgn @disdagin_bdg dan APRINDO Jabar melaksanakan Vaksinasi Covid-19 Massal hari ke-2 kepada 1000 pegawai retail di Kota Bandung, Selasa (30/03/2021) di Hotel Asrilia. @ahyaniR13 @halo_bandung @DiskominfoBdg @PRFMnews @infobdg  https://t.co/Qj66ql8WMQ;in;[{'screen_name': 'disdagin_bdg', 'name': 'disdagin bandung | #bandungnuurang209', 'id': '1874312300'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung i #tidakmudiktidakpiknik', 'id': '1933882213'}, {'screen_name': 'diskominfobdg', 'name': 'diskominfo kota bdg', 'id': '823828956117757953'}, {'screen_name': 'prfmnews', 'name': 'radio prfm 107,5 news channel', 'id': '150589950'}, {'screen_name': 'infobdg', 'name': 'bandung ᮘᮔ᮪ᮓᮥᮀ', 'id': '101494663'}];[];['https://pbs.twimg.com/media/Ez-a3sdUUAAtsfS.jpg', 'https://pbs.twimg.com/media/Ez-a9J4UcAQuPgq.jpg', 'https://pbs.twimg.com/media/Ez-bFHTVIAIyM11.jpg', 'https://pbs.twimg.com/media/Ez-bHhSUcAI05W4.jpg'];1;0;0;[];[];https://twitter.com/Bandung_Dinkes/status/1386998399648485384;False;;1;https://pbs.twimg.com/media/Ez-a3sdUUAAtsfS.jpg;;;;;;;[];;;;
1386852114329051136;1386852114329051136;2021-04-27 08:18:05 SE Asia Standard Time;2021-04-27;08:18:05;700;1880780406;bandung_dinkes;Dinas Kesehatan;;Dokumentasi @Bandung_Dinkes bekerja sama dengan @disdagin_bdg  dan APRINDO Jawa Barat melaksanakan Vaksinasi Covid-19 Massal Dosis ke-2 kepada 966 pegawai retail di Kota Bandung, Senin (26/04/2021) di Hotel Asrilia. @ahyaniR13 @halo_bandung @PRFMnews @infobdg @infobandung  https://t.co/pd8pmxkOOx;in;[{'screen_name': 'bandung_dinkes', 'name': 'dinas kesehatan', 'id': '1880780406'}, {'screen_name': 'disdagin_bdg', 'name': 'disdagin bandung | #bandungnuurang209', 'id': '1874312300'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung i #tidakmudiktidakpiknik', 'id': '1933882213'}, {'screen_name': 'prfmnews', 'name': 'radio prfm 107,5 news channel', 'id': '150589950'}, {'screen_name': 'infobdg', 'name': 'bandung ᮘᮔ᮪ᮓᮥᮀ', 'id': '101494663'}, {'screen_name': 'infobandung', 'name': 'infobandung', 'id': '74081981'}];[];['https://pbs.twimg.com/media/Ez8WoknVEAE04j9.jpg', 'https://pbs.twimg.com/media/Ez8WomeUYAEjK1C.jpg', 'https://pbs.twimg.com/media/Ez8WooCVEAAqNOv.jpg', 'https://pbs.twimg.com/media/Ez8WOicUcAE4CcH.jpg'];0;0;2;[];[];https://twitter.com/Bandung_Dinkes/status/1386852114329051136;False;;1;https://pbs.twimg.com/media/Ez8WoknVEAE04j9.jpg;;;;;;;[];;;;
1386572396912541696;1386572396912541696;2021-04-26 13:46:35 SE Asia Standard Time;2021-04-26;13:46:35;700;1880780406;bandung_dinkes;Dinas Kesehatan;;Pelaksanaan Vaksinasi Covid-19 Massal Dosis ke-2 kepada 1.000 Pedagang Balubur Town Square oleh Dinas Kesehatan Kota Bandung dan UPT Puskesmas Tamansari, Senin (26/04/2021). @ahyaniR13 @halo_bandung @baltosbdg @PRFMnews @infobdg  https://t.co/9J1fXYe3YF;in;[{'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung i #tidakmudiktidakpiknik', 'id': '1933882213'}, {'screen_name': 'baltosbdg', 'name': 'balubur town square', 'id': '607927003'}, {'screen_name': 'prfmnews', 'name': 'radio prfm 107,5 news channel', 'id': '150589950'}, {'screen_name': 'infobdg', 'name': 'bandung ᮘᮔ᮪ᮓᮥᮀ', 'id': '101494663'}];[];['https://pbs.twimg.com/media/Ez4XsT9VcAExYlJ.jpg', 'https://pbs.twimg.com/media/Ez4XyrGVcAAEjW1.jpg', 'https://pbs.twimg.com/media/Ez4X2vzVoAoXWPm.jpg', 'https://pbs.twimg.com/media/Ez4X86FVcAMGp37.jpg'];3;3;2;[];[];https://twitter.com/Bandung_Dinkes/status/1386572396912541696;False;;1;https://pbs.twimg.com/media/Ez4XsT9VcAExYlJ.jpg;;;;;;;[];;;;
1385508135553495042;1385508135553495040;2021-04-23 15:17:35 SE Asia Standard Time;2021-04-23;15:17:35;700;1880780406;bandung_dinkes;Dinas Kesehatan;;"Pelaksanaan Vaksinasi Covid-19 Massal untuk para Tenaga Pendidik di wilayah @Kec_Cidadap oleh UPT Puskesmas Ciumbuleuit &amp; UPT Puskesmas Cipaku, Kamis (22/04/2021). Sebanyak 438 tenaga pendidik mendapatkan  vaksinasi Covid-19 dosis ke-1. @ahyaniR13 @halo_bandung @PRFMnews @infobdg  https://t.co/NffZBF5mMn";in;[{'screen_name': 'kec_cidadap', 'name': 'kecamatan cidadap', 'id': '1890072859'}, {'screen_name': 'ahyanir13', 'name': 'ahyani raksanagara', 'id': '1726873621'}, {'screen_name': 'halo_bandung', 'name': 'prokopim kota bandung', 'id': '1933882213'}, {'screen_name': 'prfmnews', 'name': 'radio prfm 107,5 news channel', 'id': '150589950'}, {'screen_name': 'infobdg', 'name': 'bandung ᮘᮔ᮪ᮓᮥᮀ', 'id': '101494663'}];[];['https://pbs.twimg.com/media/EzpNk5pVUAI2yi4.jpg', 'https://pbs.twimg.com/media/EzpNsNDVUAUAxZq.jpg', 'https://pbs.twimg.com/media/EzpNyh4VIAAZAbc.jpg', 'https://pbs.twimg.com/media/EzpN62UVUAAFH8B.jpg'];1;3;4;[];[];https://twitter.com/Bandung_Dinkes/status/1385508135553495042;False;;1;https://pbs.twimg.com/media/EzpNk5pVUAI2yi4.jpg;;;;;;;[];;;;
